163849	8	116.34527128700	39.99845183210	20121108202200.00000000000
163849	8	116.34526685200	39.99828296710	20121108202600.00000000000
163849	8	116.34526830400	39.99795023520	20121108202600.00000000000
163849	8	116.34527538200	39.99771440680	20121108202600.00000000000
163849	8	116.34527128700	39.99753811900	20121108202200.00000000000
163849	8	116.34528588800	39.99735021840	20121108202600.00000000000
163849	8	116.34530637500	39.99716977200	20121108202600.00000000000
163849	8	116.34529798000	39.99703654500	20121108202600.00000000000
163849	8	116.34514779300	39.99702486930	20121108202200.00000000000
163849	8	116.34504603800	39.99702613580	20121108202600.00000000000
163849	8	116.34465916100	39.99701748650	20121108202600.00000000000
163849	8	116.34447064900	39.99701080020	20121108202600.00000000000
163849	8	116.34424121800	39.99694634710	20121108202200.00000000000
163849	8	116.34402524900	39.99700115150	20121108202600.00000000000
163849	8	116.34387393900	39.99699607130	20121108202600.00000000000
163849	8	116.34380535100	39.99697867740	20121108202600.00000000000
163849	8	116.34382003000	39.99695749520	20121108202200.00000000000
163849	8	116.34379822500	39.99677030830	20121108202600.00000000000
163849	8	116.34385639500	39.99634503550	20121108202600.00000000000
163849	8	116.34383920300	39.99608850580	20121108202600.00000000000
163849	8	116.34381529500	39.99591128150	20121108202200.00000000000
163849	8	116.34387058400	39.99558418240	20121108202600.00000000000
163849	8	116.34385490400	39.99542324760	20121108202600.00000000000
163849	8	116.34386150700	39.99527855260	20121108202600.00000000000
163849	8	116.34528820800	39.99782346940	20121108202600.00000000000
163811	8	116.34522324000	39.99834976790	20121108202600.00000000000
163811	8	116.34523214400	39.99781604200	20121108202200.00000000000
163811	8	116.34523477800	39.99742127850	20121108202600.00000000000
163811	8	116.34526597300	39.99723012450	20121108202600.00000000000
163811	8	116.34524330100	39.99699696020	20121108202600.00000000000
163811	8	116.34483074500	39.99700082770	20121108202600.00000000000
163811	8	116.34431960100	39.99700333800	20121108202600.00000000000
163811	8	116.34414370900	39.99698885360	20121108202200.00000000000
163811	8	116.34382283000	39.99700288600	20121108202600.00000000000
163811	8	116.34375424200	39.99698549210	20121108202600.00000000000
163811	8	116.34377209900	39.99657010990	20121108202600.00000000000
163811	8	116.34380528500	39.99635185020	20121108202600.00000000000
163811	8	116.34383092400	39.99597396800	20121108202600.00000000000
163811	8	116.34381947400	39.99559099710	20121108202600.00000000000
163811	8	116.34383651100	39.99547467710	20121108202600.00000000000
163822	8	116.34535111700	39.99764947970	20121108202200.00000000000
163822	8	116.34533947400	39.99745459090	20121108202600.00000000000
163822	8	116.34537066900	39.99726343690	20121108202600.00000000000
163822	8	116.34534799700	39.99703027260	20121108202600.00000000000
163822	8	116.34493544200	39.99703414020	20121108202600.00000000000
163822	8	116.34442429800	39.99703665050	20121108202600.00000000000
163822	8	116.34424840500	39.99702216610	20121108202200.00000000000
163822	8	116.34392752600	39.99703619840	20121108202600.00000000000
163822	8	116.34385893800	39.99701880450	20121108202600.00000000000
163822	8	116.34382920600	39.99665577050	20121108202600.00000000000
163822	8	116.34385287400	39.99641847510	20121108202600.00000000000
163822	8	116.34387851300	39.99601679830	20121108202600.00000000000
163822	8	116.34388134000	39.99577183610	20121108202600.00000000000
163822	8	116.34394120800	39.99550798960	20121108202600.00000000000
163833	8	116.34532793700	39.99810706290	20121108202600.00000000000
163833	8	116.34523872800	39.99764152800	20121108202200.00000000000
163833	8	116.34522708500	39.99744663920	20121108202600.00000000000
163833	8	116.34525827900	39.99725548520	20121108202600.00000000000
163833	8	116.34523560800	39.99702232090	20121108202600.00000000000
163833	8	116.34482305200	39.99702618850	20121108202600.00000000000
163833	8	116.34431190800	39.99702869880	20121108202600.00000000000
163833	8	116.34413601600	39.99701421440	20121108202600.00000000000
163833	8	116.34381513600	39.99702824670	20121108202600.00000000000
163833	8	116.34374654800	39.99701085290	20121108202600.00000000000
163833	8	116.34371681700	39.99664781880	20121108202600.00000000000
163833	8	116.34374048500	39.99641052340	20121108202600.00000000000
163833	8	116.34376612400	39.99600884660	20121108202600.00000000000
163833	8	116.34376895100	39.99576388440	20121108202600.00000000000
163833	8	116.34382881800	39.99550003790	20121108202600.00000000000

