5644573	564457	3	116.31356539800	39.96499882630	20121108141100 
5644573	564457	3	116.31468111900	39.96532542800	20121108141100 
5644573	564457	3	116.31568853600	39.96558017700	20121108141100 
5644573	564457	3	116.31594064000	39.96563135600	20121108141100 
5644573	564457	3	116.31614672300	39.96566950000	20121108141100 
5644573	564457	3	116.31703908500	39.96574406800	20121108141100 
5644573	564457	3	116.31743624700	39.96577431800	20121108141100 
5644573	564457	3	116.31963413200	39.96586465400	20121108141100 
5644573	564457	3	116.31987122700	39.96587780100	20121108141100 
5644573	564457	3	116.32298548100	39.96598368000	20121108141100 
5644573	564457	3	116.32351169300	39.96601000400	20121108141100 
5644573	564457	3	116.32377880100	39.96602016500	20121108141100 
5644573	564457	3	116.32613943600	39.96609887100	20121108141100 
5644573	564457	3	116.32747416200	39.96602270330	20121108141100 
5644573	564457	3	116.32796235800	39.96603099130	20121108141100 
5644573	564457	3	116.32867164400	39.96604941630	20121108141100 
5644573	564457	3	116.32889373200	39.96605655030	20121108141100 
5644573	564457	3	116.32963002800	39.96607198830	20121108141100 
5644573	564457	3	116.33013323100	39.96608028630	20121108141100 
5644573	564457	3	116.33277429200	39.96610984230	20121108141100 
5644573	564457	3	116.33332051100	39.96610715930	20121108141100 
5644573	564457	3	116.33380470600	39.96611544630	20121108141100 
5644573	564457	3	116.33503419800	39.96612116530	20121108141100 
5644573	564457	3	116.33544936500	39.96612440830	20121108141100 
5644573	564457	3	116.33600658800	39.96612173130	20121108141100 
5644573	564457	3	116.33943796600	39.96613873930	20121108141100 
5644573	564457	3	116.34202100500	39.96618126930	20121108141100 
5644573	564457	3	116.34219307400	39.96617636630	20121108141100 
5644573	564457	3	116.34304041300	39.96617485830	20121108141100 
5644573	564457	3	116.34525330300	39.96619816030	20121108141500 
5644573	564457	3	116.34551340700	39.96620931830	20121108141500 
5644573	564457	3	116.34709704400	39.96623225430	20121108141500 
5644573	564457	3	116.34742117500	39.96624044930	20121108141500 
5644573	564457	3	116.35052583000	39.96624100720	20121108141600 
5644573	564457	3	116.35144219700	39.96624654420	20121108141600 
5644573	564457	3	116.35187737300	39.96624679720	20121108141600 
5644573	564457	3	116.35408625800	39.96621306120	20121108141700 
5644573	564457	3	116.35527373300	39.96619774220	20121108141700 
5644573	564457	3	116.35543379800	39.96619583420	20121108141700 
5644573	564457	3	116.35558986000	39.96619792620	20121108141700 
5644573	564457	3	116.35608305900	39.96619821420	20121108141700 
5644573	564457	3	116.35909727000	39.96623399020	20121108141800 
5644573	564457	3	116.35914328900	39.96623101520	20121108141800 
5644573	564457	3	116.36156226300	39.96627545120	20121108141800 
5644573	564457	3	116.36382617200	39.96628977720	20121108141800 
5644573	564457	3	116.36421832900	39.96628200120	20121108141800 
5644573	564457	3	116.36473053700	39.96631331920	20121108141800 
5644573	564457	3	116.36491361100	39.96632043020	20121108141800 
5644573	564457	3	116.36511969500	39.96634356420	20121108141800 
5644573	564457	3	116.36547383800	39.96635677920	20121108141800 
