CES5131,16,116.755592,37.320187,8412,0,343.137482,9:00:16
CCA4363,17,111.090157,34.448135,10698,78,15.015293,9:00:17
CES2125,17,114.919456,33.087887,8869,0,110.556046,9:00:17
AMU006,18,114.83947,34.532593,10081,0,4.642602,9:00:18
CCA1501,18,116.677307,38.525517,11254,331,190.014694,9:00:18
CCA1849,18,117.286125,36.584103,9479,0,167.238068,9:00:18
CCA1858,18,117.137489,35.917648,8412,0,348.066681,9:00:18
CES5177,18,117.496704,35.144897,8420,0,320.804962,9:00:18
CHH7269,18,114.697563,38.480988,9479,-19,64.52018,9:00:18
CSN3123,18,115.290115,36.89415,8115,19,25.032814,9:00:18
AAQ802,19,116.139633,38.335968,10698,0,22.479435,9:00:19
CCA1342,19,115.477409,37.213989,9319,-234,25.057615,9:00:19
CCA1805,19,116.953613,37.42099,8869,0,163.349899,9:00:19
CCA185,19,116.914772,39.307434,7909,487,161.241348,9:00:19
CDG4937,19,117.114197,37.051163,9479,19,159.781326,9:00:19
CES5131,19,116.753021,37.326981,8412,0,343.137482,9:00:19
CHH7987,19,116.938354,39.00856,8237,604,198.847137,9:00:19
CSN3115,19,115.011543,36.265312,11308,-19,7.352379,9:00:19
CSN3123,19,115.291603,36.896698,8115,-19,25.096251,9:00:19
CSN461,19,117.126297,35.518333,8923,468,319.198517,9:00:19
GCR7893,19,117.546272,35.678787,7498,0,166.085281,9:00:19
ZH9531,19,114.426292,38.362518,10088,0,64.641602,9:00:19
CCA4363,20,111.091118,34.451683,10698,58,12.415097,9:00:20
CES2125,20,114.922211,33.087067,8869,0,110.556046,9:00:20
CCA1342,21,115.480522,37.219307,9311,-253,25.114834,9:00:21
CCA1501,21,116.6754,38.516968,11277,331,190.014694,9:00:21
CCA1805,21,116.955421,37.416229,8869,0,163.349899,9:00:21
CCA1849,21,117.287979,36.577606,9479,0,167.238068,9:00:21
CDG4937,21,117.115311,37.048782,9479,0,159.73793,9:00:21
CHH7987,21,116.937622,39.006821,8244,604,198.847137,9:00:21
CSN3123,21,115.294151,36.901108,8107,-19,25.096251,9:00:21
CSN461,21,117.124672,35.519852,8930,468,319.198517,9:00:21
GCR7893,21,117.547165,35.675915,7498,0,166.085281,9:00:21
CCA4363,22,111.092087,34.456432,10698,58,10.716617,9:00:22
CES2125,22,114.930161,33.084724,8869,0,110.556046,9:00:22
AAQ802,23,116.144775,38.34536,10690,-19,22.358837,9:00:23
CCA1805,23,116.957047,37.411846,8869,0,163.349899,9:00:23
CCA1849,23,117.289803,36.571114,9479,0,167.095016,9:00:23
CCA1858,23,117.134285,35.929871,8412,0,348.066681,9:00:23
CCA757,23,114.758049,39.259415,9776,-234,184.632187,9:00:23
CDG4937,23,117.118439,37.042034,9479,0,159.73793,9:00:23
CES5101,23,117.523499,34.963898,10393,-19,297.454285,9:00:23
CSN3123,23,115.295006,36.902565,8107,-39,25.096251,9:00:23
CES521,24,114.760941,33.138351,10698,0,110.397583,9:00:24
CCA185,26,116.920959,39.293163,7970,526,161.444092,9:00:26
CCA1858,26,117.133484,35.933113,8412,0,348.066681,9:00:26
CES5131,26,116.748962,37.337723,8397,-175,343.178589,9:00:26
CES521,26,114.762466,33.137878,10698,19,110.397583,9:00:26
CSN3115,26,115.013748,36.277359,11308,-19,8.199091,9:00:26
CSN461,26,117.118408,35.525784,8968,448,319.298462,9:00:26
GCR7893,26,117.550797,35.664001,7498,0,166.085281,9:00:26
AAQ802,28,116.148178,38.352852,10690,0,22.40859,9:00:28
CCA1342,28,115.484306,37.225708,9296,-234,25.107149,9:00:28
CCA1805,28,116.960274,37.403141,8869,0,163.349899,9:00:28
CCA1858,28,117.132629,35.936325,8412,0,348.20813,9:00:28
CCA4363,28,111.093231,34.464344,10698,78,5.471917,9:00:28
CES5131,28,116.747292,37.342018,8389,-195,343.178589,9:00:28
CES521,28,114.772934,33.134628,10698,19,110.397583,9:00:28
CCA1805,30,116.961761,37.399185,8869,0,163.349899,9:00:30
CCA1849,30,117.290977,36.566971,9479,19,167.095016,9:00:30
CSN3115,30,115.01622,36.289379,11315,0,9.662447,9:00:30
CCA1805,32,116.963135,37.39563,8869,0,163.349899,9:00:32
CCA1849,32,117.293816,36.556824,9479,19,167.095016,9:00:32
CCA1858,32,117.130798,35.943512,8412,0,348.20813,9:00:32
CDG4937,32,117.124832,37.028183,9479,19,159.620209,9:00:32
CHH7927,32,113.549736,38.090065,10088,39,65.099388,9:00:32
CXA8115,32,117.136292,34.67448,9776,-19,355.079376,9:00:32
GCR7893,32,117.554298,35.652496,7498,0,166.055084,9:00:32
AMU006,33,114.841576,34.554005,10081,0,4.642602,9:00:33
CCA1805,33,116.964012,37.39325,8869,0,163.349899,9:00:33
CCA1849,33,117.295418,36.551327,9479,19,167.095016,9:00:33
CCA422,33,120.410217,38.687378,9174,0,281.811218,9:00:33
CCA4363,33,111.09375,34.470245,10698,58,1.482619,9:00:33
CDG4937,33,117.127213,37.023041,9479,19,159.620209,9:00:33
CES2125,33,114.959229,33.075851,8869,0,110.556046,9:00:33
CES5131,33,116.743111,37.353096,8366,-292,343.178589,9:00:33
CHH7191,33,116.790222,38.723316,9083,351,196.818634,9:00:33
CHH7269,33,114.73381,38.494537,9479,0,64.52018,9:00:33
CHH7793,33,116.828491,37.753448,9479,0,163.359833,9:00:33
CSN3115,33,115.018089,36.297527,11308,-19,10.141767,9:00:33
CSN461,33,117.103333,35.540085,9037,468,319.212219,9:00:33
GCR7893,33,117.555939,35.647156,7498,19,166.055084,9:00:33
ZH9531,33,114.470734,38.379017,10088,-19,64.751205,9:00:33
